clusterid,startdate,tweetcount,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
0,2017-06-01 00:40:01,22,1.34990305653942,1.150738193624557,0.1274380165289256,1.3376803751803752,1.0750920897284533,0.3816551882460973,0.7412573133936771,2.9190087563951206
1,2017-06-05 21:25:16,42,0.689592970521542,1.4651281179138322,1.1573517573696144,0.9505527210884356,1.499712301587302,1.1631020408163262,0.8714173194530337,3.0463418796811657
2,2017-06-14 02:53:45,10,1.4422285714285716,1.3396428571428571,0.4816,1.7057785714285714,2.0966,1.5251500000000002,0.9788,2.9052285714285717
3,2017-06-16 12:23:08,18,0.900470458553792,1.7075416666666667,0.4548500881834215,1.1130167548500882,1.4439182098765433,0.7436000881834215,1.085195987654321,3.3063163580246915
4,2017-06-19 20:35:37,13,0.5348205128205128,0.3863589743589743,0.01658119658119658,0.7695128205128206,1.743763403263403,1.7149829059829063,0.9312820512820513,2.617054778554779
5,2017-06-21 02:41:23,22,1.2109859307359305,0.6725357142857142,0.2683030303030303,0.5051255411255411,1.7714646464646469,0.4000346320346321,1.137178932178932,2.9390901875901885
6,2017-06-25 12:00:37,24,2.357871197089947,0.5149533730158731,0.676037037037037,1.4673454034391538,0.5734236111111112,1.0956026785714288,0.4091145833333334,2.0826937830687835
7,2017-06-28 20:19:38,27,1.3011100823045267,2.227395061728395,0.24841049382716052,0.8437047325102881,2.813756172839506,0.9175545267489711,1.429111111111111,3.5194588477366247
8,2017-07-01 13:20:35,12,0.6758333333333333,1.1008796296296295,1.2567708333333332,2.6532152777777775,1.5518888888888889,1.4445069444444443,0.6713425925925925,2.289175925925926
9,2017-07-03 14:00:21,19,0.5503026315789473,1.2104894622920939,0.16852631578947366,0.4885263157894737,3.7300836181362493,0.8093377192982457,1.1031174527227159,3.1181506607427654
10,2017-07-07 07:40:42,33,0.883349567099567,0.9362518037518038,0.30800000000000005,0.7102092352092353,1.1900771349862258,1.0575086580086581,0.561590909090909,2.513971391403209
11,2017-07-11 12:23:45,34,0.8994967320261438,1.8865954715219422,0.15112511671335202,0.8749806255835668,2.2163116246498595,0.6335340802987862,1.0677329598506071,2.6092243230625587
12,2017-07-16 03:04:47,23,0.7364553140096618,1.68260955831608,0.7925500345065564,0.44112491373360935,2.402761387163561,1.251170634920635,1.1307669082125604,3.9909532436162873
13,2017-07-21 15:28:38,33,0.8699752394070576,1.610596440596441,0.3764741571559754,0.7662498906817089,1.5080530958940048,0.8835568892387075,1.2051287878787877,2.404139566662294
14,2017-07-25 10:27:47,28,1.084982142857143,2.219134637188209,0.3607529761904762,0.6791147959183672,2.4855433673469385,0.9261326530612245,1.159831207482993,2.0737920918367343
15,2017-07-27 19:08:58,13,1.0056089743589742,1.318450972104818,0.47918956043956046,0.6702564102564104,1.9641314454775993,0.23695266272189347,1.0908622147083684,3.2355571287686677
16,2017-07-29 11:20:29,25,0.9568649206349208,1.460927777777778,0.4080888888888889,1.4137396825396822,2.3117069841269844,0.9284914285714286,0.8657969841269842,2.7593417460317458
17,2017-08-03 12:05:07,67,0.7406833096422648,1.8127903477119898,0.4744875621890547,0.8842087775408672,2.1094419432143305,0.8401452854773751,1.2216494769741038,3.0269406037577675
18,2017-08-10 23:51:36,36,0.5621987433862433,1.7386474867724866,0.16109259259259265,0.7925062830687829,1.7393492063492064,1.0131071428571428,1.4238809523809524,3.044501984126983
19,2017-08-16 10:18:14,16,1.2812946428571428,1.2690825892857145,1.0025446428571427,0.5447321428571428,2.5128534226190475,0.7229910714285713,1.4528236607142857,3.1954002976190474
20,2017-08-17 13:15:58,16,0.6566249999999999,1.2434895833333335,0.16941666666666666,1.8025590277777779,1.3744275793650795,0.5614826388888888,0.4851612103174603,2.573291486291486
21,2017-08-19 17:47:26,57,0.338114522417154,0.9962084377610694,0.2852982456140351,0.6211132629553684,2.1959310207336515,0.47102485380116965,0.9726851851851851,3.4041191298954456
22,2017-08-27 12:59:56,21,0.6795521541950114,0.8209087301587301,0.24476984126984128,1.4778486394557822,1.0629625850340136,0.8309642857142857,1.5974149659863943,2.9576978458049887
23,2017-08-30 19:38:41,38,0.10605263157894737,1.7923430451127818,0.19636184210526314,0.4275888585099112,2.939321950710108,0.47859941520467836,0.8412251461988303,3.9467496487430695
24,2017-09-06 23:20:48,52,0.516630341880342,1.2625532314907315,0.2573568376068376,0.9780782203907203,2.4754230838605835,0.5865465506715507,0.7125824175824177,3.1126510295260292
25,2017-09-14 19:31:55,15,1.263423569023569,1.3812111111111112,0.8060457912457913,1.632971717171717,1.4201888888888887,1.1020161616161617,0.5739434343434343,2.4678191919191916
26,2017-09-15 23:54:00,12,0.283125,1.0922037037037038,0.463125,0.393125,2.287833333333334,0.0,2.257638888888889,3.197601851851852
27,2017-09-17 13:03:32,14,0.15276785714285715,2.57047619047619,0.10562499999999998,0.38021683673469386,3.3601870748299314,0.10562499999999998,1.8307100340136055,4.725391156462585
28,2017-09-20 01:19:00,12,0.7451190476190476,0.0,0.7479166666666667,0.6115029761904761,2.245565476190476,0.7170238095238095,0.2734126984126984,2.668698412698413
29,2017-09-20 11:03:31,28,0.818454223356009,1.87787996031746,0.13793650793650794,0.7330117630385489,2.846825538548752,0.5194926303854875,1.0905429421768706,4.2593309240362816
30,2017-09-23 10:42:42,16,1.7330728264790767,1.3696979166666665,0.3961458333333333,1.5990993416305919,2.410945188492063,0.8623028724747475,1.329891369047619,2.605765625
31,2017-09-24 18:24:36,30,0.7543400072150072,1.1699093915343914,0.5264583333333334,0.6654880952380953,2.4862621091871095,0.48150595238095234,0.756295105820106,3.126093398268398
32,2017-09-27 02:17:15,25,0.4638839826839828,1.9169742857142855,0.19058636363636364,1.0001530303030304,2.187879668109668,0.944110173160173,1.7611254978354978,3.104699148629149
33,2017-09-30 01:24:10,21,0.6571496598639457,1.202173469387755,0.06684807256235828,0.6952343159486016,2.143422902494331,0.8454943310657597,1.7868068783068782,2.92797052154195
34,2017-09-30 20:37:10,21,0.4344285714285714,0.9861507936507936,0.03676190476190476,0.507095238095238,3.1820396825396826,1.1303730158730159,1.8173690476190476,3.648129629629629
35,2017-10-04 00:27:11,38,0.8259154135338346,1.2589156413761677,0.3383458646616541,0.6316021303258146,2.205047077922077,0.744296052631579,1.2563289473684212,3.168144698868383
36,2017-10-08 20:51:57,14,0.6061547619047618,0.37653826530612244,0.08499999999999999,0.5021071428571429,1.9018418367346939,1.3386975365903937,1.1202295918367347,2.776567228406514
37,2017-10-10 23:29:47,13,1.0955934065934065,1.6587316849816849,0.9963553113553113,1.1607216117216117,1.218040293040293,1.092095238095238,0.48994871794871797,2.3799056776556773
38,2017-10-12 00:40:57,16,0.276015625,1.5251785714285715,0.4317447916666666,1.240752976190476,1.7838541666666665,0.7615104166666666,0.8826458333333334,2.8323809523809524
39,2017-10-13 16:30:28,14,0.4608928571428571,1.5825227272727271,0.35517857142857145,1.4095714285714287,2.4124943826015253,0.2788095238095238,1.2144586683158114,4.458050350443208
40,2017-10-14 21:27:22,53,0.9553597634022164,1.2054122491764,0.421429469901168,0.8829208595387843,2.0855698562443843,1.519474917640012,0.853124213836478,2.714737870619946
41,2017-10-21 13:02:14,20,0.8517496392496392,0.8471198412698412,0.3534242424242425,1.0489063852813854,1.016649981962482,1.4027352813852816,0.9342283549783549,2.607863113275613
42,2017-10-24 14:20:46,12,0.7555833333333334,1.2045833333333333,0.56625,0.5135833333333334,2.503173611111111,0.3974444444444445,1.2894513888888888,3.7179513888888884
43,2017-10-25 19:56:39,11,0.8233441558441558,0.10883116883116885,1.1937878787878786,1.1795021645021644,0.7780357142857143,1.6751839826839827,0.40230519480519483,2.7477813852813853
44,2017-10-27 10:59:56,10,0.6314642857142857,1.5554857142857141,0.3732142857142857,0.46941428571428573,3.3186726190476192,0.5233392857142858,2.3495892857142855,2.697309523809524
45,2017-10-27 23:33:14,25,1.7130857753357756,1.1519953113553112,1.134740476190476,1.9764368376068375,1.7061368498168499,1.3019157142857145,0.9220206593406595,2.255862393162393
46,2017-10-31 16:08:36,22,0.9339890299094844,1.7730059523809523,0.43356370523415977,1.286650826446281,1.423181818181818,1.3034100255804801,0.3317959956709956,2.323159090909091
47,2017-11-02 02:30:43,17,1.1395385154061624,2.0186428571428574,0.7440903361344539,1.2598676470588235,1.8019621848739498,1.3526204481792716,0.9126974789915967,1.884077030812325
48,2017-11-03 11:55:29,18,0.7168258377425043,1.1374303350970019,0.5842222222222223,0.7832824074074075,2.8688664021164025,1.1174490740740743,2.1167671957671956,4.0925588624338625
49,2017-11-05 20:06:34,63,0.7633016044801759,1.2557386806315378,0.5157620421906137,0.703121060597251,2.492345048690286,1.209082422868137,1.5236896498563162,3.2921631886631886
50,2017-11-15 10:25:48,24,0.9211347853535354,2.0660917658730162,0.5847971530784032,0.9478609758297258,2.669618265993266,1.0118589917027416,0.7174191468253969,2.197813852813853
51,2017-11-18 13:31:47,18,0.7974982563732564,1.875161876703543,0.4538247354497355,0.779864217572551,1.9870776414943083,0.8996872695206029,1.2462865159531828,2.659009179092513
52,2017-11-22 21:14:41,24,0.7837131601377925,2.145050458630422,0.46850595414933655,1.6450503131808276,1.6737285318167672,1.2124039121961918,0.9374311833319187,1.7462510902088109
53,2017-11-27 14:04:51,57,0.8004475957795575,1.3245393227501951,0.5977738670639313,1.3456443514534397,2.1932179955889834,0.7543841388403266,1.2182264187797427,2.7922101627544023
54,2017-12-03 01:50:15,23,0.8017085104792906,1.5141402573343108,0.324096514099711,0.8371586161777976,1.0470580919151893,0.7735777610425947,0.7351566135981097,2.971977384650019
55,2017-12-07 12:49:16,45,1.171651408540624,1.7762981718717015,0.5520785559393402,1.134085284613716,2.2628439702635785,1.000770707215805,1.2085030251520448,3.2294978572262885
56,2017-12-14 21:20:51,35,1.0879810372633902,1.4856032781877317,0.599291179502104,0.8654441170407557,2.841770690187497,1.1951349105609608,1.1247855430284002,3.247090072299315
57,2017-12-20 18:09:44,39,1.0011248289166843,1.5944495585199026,0.7899519771748277,0.9768614167381137,1.7574173947573861,1.4311365971610972,0.7330031282819743,2.3102585000282367
58,2017-12-28 22:17:36,16,1.1436348729395605,1.906044471153846,0.6702873168498168,0.958136446886447,1.6318161057692306,0.8479981971153846,0.5342968750000001,2.9764987408424903
59,2017-12-31 04:46:21,9,4.7275873015873024,12.767071428571429,3.449587301587302,4.355015873015873,30.171226190476197,3.7743492063492066,19.537484126984126,34.453559523809524
